SKU,ItemTypeName,Name,Uom,Qty,Price,Currency
PCK29,Packaging,Kayu Papan Uk. 2.8 mtr x 18cm x 1.5cm ,Pieces (Pcs),62.0,0.0,Rupiah
PCK30,Packaging,Box Kayu uk: P.133xL.31xT.31,Unit,1.0,0.0,Rupiah
PCK31,Packaging,Box Kayu uk: P.130xL.25xT.25,Unit,2.0,0.0,Rupiah
PCK32,Packaging,Box Kayu uk: P.173xL.25xT.25,Unit,26.0,0.0,Rupiah
PCK33,Packaging,Box Kayu uk: P.118xL31xT.27,Unit,1.0,0.0,Rupiah
PCK34,Packaging,Wrap Papper Westland 1020 mm,Roll ,1.0,0.0,Rupiah
PMM12,Production Maintenance Machine,Kalibrasi - Hardness Durometer Shore A,Pieces (Pcs),0.0,0.0,Rupiah
CHM112,Chemical,S005 1X165Kg,Drum 165Kg,0.0,0.0,USD
GAS4,GA Supply,Cetak Form Delivery Order,Box ,0.0,0.0,Rupiah
CRP3,Core Repair,Roll Percetakan Utama RBS 1 Hollow Aluminium,Pieces (Pcs),0.0,0.0,Rupiah
PMM9,Production Maintenance Machine,Jaw Screw S45C - Spart mesin core repair,Pieces (Pcs),0.0,0.0,Rupiah
PRE14,Production Machine Equipment,Expandable Plug Dia 47,Pieces (Pcs),0.0,0.0,Rupiah
PRE15,Production Machine Equipment,Expandable Plug Dia 55,Pieces (Pcs),0.0,0.0,Rupiah
PRE16,Production Machine Equipment,Expandable Plug Dia 62,Pieces (Pcs),0.0,0.0,Rupiah
PRE17,Production Machine Equipment,Expandable Plug Dia 72,Pieces (Pcs),0.0,0.0,Rupiah
ATK6,ATK,"Lakban Bening Daimaru 5cm - 2""",Pieces (Pcs),0.0,0.0,Rupiah
ATK7,ATK,"Lakban Kertas Daimaru 5cm - 2""",Pieces (Pcs),0.0,0.0,Rupiah
ATK8,ATK,"Lakban Kertas Daimaru 2cm - 1""",Pieces (Pcs),11.0,1167742.16,Rupiah
PCK35,Packaging,Papan MDF 18mm,Pieces (Pcs),0.0,0.0,Rupiah
PME18,Production Machine Equipment,Plat SS 3mm For Barring Machine,Pieces (Pcs),5.0,1.0,Rupiah
PRM4,Production Maintenance Machine,Service Forklift 7FG25 - Kecil,Unit,0.0,0.0,Rupiah
PRM5,Production Maintenance Machine,Service Forklift 7fg30 - Besar,Unit,5.0,1.0,Rupiah
GAS5,GA Supply,Sepatu Safety Alaska No. 41,Pair / Pasang,0.0,0.0,Rupiah
GAS6,GA Supply,Handset Nokia Type 105,Pieces (Pcs),5.0,1.0,Rupiah
GAS7,GA Supply,Ban Luar Bridge Stone ,Pieces (Pcs),0.0,0.0,Rupiah
PCK36,Packaging,Kayu Kaso Uk. 4x6x4mtr,Pieces (Pcs),5.0,1.0,Rupiah
PCC106,Production Consumables,Round Bar S45C Dia. 45x1510 mm,Pieces (Pcs),0.0,0.0,Rupiah
ATK9,ATK,Pembatas kertas 5 Warna ,Pack / Bungkus,5.0,1.0,Rupiah
ATK10,ATK,Kertas Fotocopy 70gGr - Uk. A4,Rim ,0.0,0.0,Rupiah
ATK11,ATK,Isi Staples No. 10,Pack / Bungkus,10.0,1.0,Rupiah
ATK12,ATK,Paper Clips Kecil No. 3,Pack / Bungkus,0.0,0.0,Rupiah
ATK13,ATK,Pen Faster Hitam C 6,Pack / Bungkus,15.0,1.0,Rupiah
ATK14,ATK,Pisau Cutter Kecil ,Pieces (Pcs),0.0,0.0,Rupiah
ATK15,ATK,Lem Kertas 8Gr,Pieces (Pcs),0.0,0.0,Rupiah
ATK16,ATK,Spidol Whiteboard Non - Hitam,Pieces (Pcs),0.0,0.0,Rupiah
ATK17,ATK,Spidol Whiteboard Non - Biru,Pieces (Pcs),6.0,2559042.21,Rupiah
ATK18,ATK,Stapler HD10 Max ,Pieces (Pcs),0.0,0.0,Rupiah
PRM6,Production Maintenance Machine,PVC Strip Curtain 4x3 mtr - Overlap + bracket,Set,0.0,0.0,Rupiah
GAS8,GA Supply,Parcel ,Box ,0.0,0.0,Rupiah
PME19,Production Machine Equipment,Dead Center MT 4,Pieces (Pcs),0.0,0.0,Rupiah
PRE20,Production Machine Equipment,Dead - Ball center MT3 - BNC 78-3,Pieces (Pcs),0.0,0.0,Rupiah
PCK37,Packaging,"Kertas Packing Uk. 90x120 cm, 150gr @200lembar",Pack / Bungkus,0.0,0.0,Rupiah
ACC344,Accessory,Bearing 6205 2RSR,Pieces (Pcs),0.0,0.0,Rupiah
PME24,Production Machine Equipment,Disc Micrometer 50-75/0.01mm 123-103,Pieces (Pcs),1.0,2972927.89,Rupiah
CRP4,Core Repair,"Roll Abadi No. 4,6/9 RBS 1 Hollow Aluminium",Pieces (Pcs),0.0,0.0,Rupiah
CRP5,Core Repair,"Roll abadi No. 1,2,3,5,8,9/9 RBS 2 Hollow Aluminium",Pieces (Pcs),0.0,0.0,Rupiah
GAS10,GA Supply,Tissue - Facial @20pack,Box ,0.0,0.0,Rupiah
PME27,Production Machine Equipment,Vernier Caliper 300/0.05mm 530-109 MT-102,Pieces (Pcs),0.0,0.0,Rupiah
PCC89,Production Consumables,Filter Kepala Vacuum Panjang (Lokal),Pieces (Pcs),0.0,0.0,Rupiah
PME28,Production Machine Equipment,Dial Indicator Stand,Pieces (Pcs),0.0,0.0,Rupiah
GAMO2,GA Maintenance Office,AC Kompresor Daikin 2.5PK ,Unit,0.0,0.0,Rupiah
IT1,IT,Netbook ASUS X200 MA ,Pieces (Pcs),1.0,3568988.69,Rupiah
PME29,Production Machine Equipment,Twist Drill dia 6.9mm long size - Mata Bor,Pieces (Pcs),0.0,0.0,Rupiah
PME30,Production Machine Equipment,Twist Drill Dia 5mm Long Size - Mata Bor,Pieces (Pcs),0.0,0.0,Rupiah
ATK19,ATK,Double Tape 0.5inch,Pieces (Pcs),0.0,0.0,Rupiah
ATK20,ATK,Stabillo Kuning Muda,Pieces (Pcs),2.0,4303497.98,Rupiah
ATK21,ATK,Map + acco Diamond ,Pack / Bungkus,0.0,0.0,Rupiah
ATK22,ATK,Lem Cair 50cc ,Pieces (Pcs),2.0,4159228.19,Rupiah
ATK23,ATK,Spidol Permanent Hitam,Pieces (Pcs),0.0,0.0,Rupiah
ATK24,ATK,Spidol Permanent Biru,Pieces (Pcs),2.0,3597136.54,Rupiah
ATK25,ATK,Map L Bening,Lusin ,0.0,0.0,Rupiah
ATK26,ATK,Amplop Coklat Uk. A4,Pack / Bungkus,2.0,3721086.64,Rupiah
ATK27,ATK,Tip Ex Cair ,Pieces (Pcs),0.0,0.0,Rupiah
ATK28,ATK,Gunting Uk. Sedang,Pieces (Pcs),2.0,2296016.68,Rupiah
ATK29,ATK,Kertas FC 70gram Uk. Qto ,Rim ,0.0,0.0,Rupiah
PME31,Production Machine Equipment,Dial Indicator Stand VMB-106,Pieces (Pcs),2.0,2830672.59,Rupiah
CHM113,Chemical,S006 1x1 drum @155kg,Drum 155Kg,0.0,0.0,USD
PCC90,Production Consumables,Fuel Resistant Coating,Tin / Kaleng,8.0,1937722.95,Rupiah
CHM114,Chemical,Web Fount ID 1007 1x1 drum @200L,Drum 200L,0.0,0.0,USD
CRP6,Core Repair,Roll Mata Elang Repair Lubang Baut,Pieces (Pcs),1.0,1721565.39,Rupiah
PMM13,Production Maintenance Machine,Kalibrasi Dial Thickness / Caddy Gauge,Pieces (Pcs),0.0,0.0,Rupiah
PMM14,Production Maintenance Machine,Kalibrasi Thermo Hygrometer,Pieces (Pcs),0.0,0.0,Rupiah
PMM15,Production Maintenance Machine,Repair Core R40B1-C036/TL 814 RBS 2 Hollow ,Pieces (Pcs),0.0,0.0,Rupiah
CRP7,Core Repair,Repair Core R40B1-C36 TL 814 ,Pieces (Pcs),3.0,1.0,Rupiah
CRP8,Core Repair,Repair Core Ink Form Dia 62/64 Ryobi,Pieces (Pcs),0.0,0.0,Rupiah
CRP9,Core Repair,Repair Roll B52 ,Pieces (Pcs),0.0,0.0,Rupiah
RBL59,RollBlanket,Vulcan C3 007 1075 mm,Sqm (m2),111.59,0.0,USD
RBL60,RollBlanket,Vulcan C3 007 940 mm,Sqm (m2),56.9,4064979.14,USD
RBL61,RollBlanket,Vulcan C3 007 1680 mm,Sqm (m2),43.68,0.0,USD
RBL62,RollBlanket,Vulcan C3 007 1260 mm,Sqm (m2),0.0,0.0,USD
GAS11,GA Supply,Conductivity Solution 1413nS @25C,Botol 1L,0.0,0.0,USD
PMC3,Production Machine & Tools,Holtest 40-50/0.005mm 368-769,Pieces (Pcs),3.0,4148296.34,Rupiah
PMC4,Production Machine & Tools,Holtest 50-63/0.005mm 368-770 ,Pieces (Pcs),0.0,0.0,Rupiah
PCK38,Packaging,Extrafoam ( EXPS ) 5cm - 3x1mtr,Sheet / Lembar,2.0,2979871.59,Rupiah
ACC345,Accessory,Bearing NK 18/16,Pieces (Pcs),0.0,0.0,Rupiah
ACC346,Accessory,Bearing 51100,Pieces (Pcs),7.0,3378153.87,Rupiah
ACC347,Accessory,Bearing NK 7/12 TS,Pieces (Pcs),0.0,0.0,Rupiah
PME32,Production Machine Equipment,Emulcut S-20,Pail 20L,1.0,3802568.96,Rupiah
CRP10,Core Repair,Repair Roll B 52 dia 24,Pieces (Pcs),0.0,0.0,Rupiah
CRP11,Core Repair,Repair Roll B52 dia 52,Pieces (Pcs),2.0,2946604.2,Rupiah
CRP12,Core Repair,Repair Roll No. 2.43.5/7 ,Pieces (Pcs),0.0,0.0,Rupiah
CRP13,Core Repair,Repair Roll No. 1.6/7 ,Pieces (Pcs),0.0,0.0,Rupiah
CRP14,Core Repair,Repair Roll No. 2.3/19,Pieces (Pcs),0.0,0.0,Rupiah
CRP15,Core Repair,Repair Roll No. 6/7,Pieces (Pcs),2.0,2946604.2,Rupiah
PME33,Production Machine Equipment,Hostaphan Film Coil Spacer,Pieces (Pcs),0.0,0.0,Rupiah
PCC91,Production Consumables,Hostaphan Polyester Film 50 mic x 80mm ,Roll ,0.0,0.0,Rupiah
CRP16,Core Repair,Repair Roll Bearing Seat Dia 10mm ,Pieces (Pcs),0.0,0.0,Rupiah
CRP17,Core Repair,Repair Roll Bearing Seat Dia 15mm ,Pieces (Pcs),1.0,2979871.59,Rupiah
CRP18,Core Repair,Repair Roll Bearing Seat Dia 24mm ,Pieces (Pcs),0.0,0.0,Rupiah
CRP19,Core Repair,Repair Roll Bearing Seat Dia 35mm ,Pieces (Pcs),1.0,6262044.22,Rupiah
GAS12,GA Supply,Kaos Polo ,Pieces (Pcs),0.0,0.0,Rupiah
GAS13,GA Supply,Kaos T-Shirt,Pieces (Pcs),1.0,6285258.53,Rupiah
VM1,Vehicle Maintenance,Ban Luar EP150 Ecopia 185/65R15,Pieces (Pcs),0.0,0.0,Rupiah
VM2,Vehicle Maintenance,Ban Luar Uk. 750-15 LT 12PR,Pieces (Pcs),4.0,1.0,Rupiah
ATK30,ATK,"Lakban Bening Daimaru 2cm-1""",Pieces (Pcs),0.0,0.0,Rupiah
PWM1,Production Warehouse Maintenance,"Kusen Aluminium 3"" & Kaca Es 5mm",Set,4.0,2423455.95,Rupiah
GAS14,GA Supply,Sepatu safety No. 40,Pair / Pasang,0.0,0.0,Rupiah
GAS15,GA Supply,Sepatu Safety No. 39,Pair / Pasang,1.0,1981447.46,Rupiah
PS1,Production Supply,Holder Pahat Bubut DDJNR2525M15,Pieces (Pcs),0.0,0.0,Rupiah
RBL63,RollBlanket,Vulcan UV Pack 1065 mm,Sqm (m2),75.18,4211135.41,USD
RBL64,RollBlanket,Vulcan Bravo 840 mm,Sqm (m2),24.07,0.0,USD
UPC57,Underpacking,Folex H45 - Uk. 1305 x 7471 x 0.18 mm,Sqm (m2),13.0,2018989.27,USD
ATK31,ATK,Kertas Fotocopy Uk. F4 - 70Gr,Rim ,0.0,0.0,Rupiah
ATK32,ATK,Kartu Absensi,Pack / Bungkus,0.0,0.0,Rupiah
ATK33,ATK,Business File A4,Pack / Bungkus,0.0,0.0,Rupiah
ATK34,ATK,Buku Tulis Kecil 38 Lbr,Pack / Bungkus,0.0,0.0,Rupiah
ATK35,ATK,Buku Tulis Folio,Pieces (Pcs),0.0,0.0,Rupiah
ATK36,ATK,Papan dengan klip,Pieces (Pcs),11.0,2075307.76,Rupiah
PMM16,Production Maintenance Machine,Accu 12Volt ,Pieces (Pcs),0.0,0.0,Rupiah
BLK26,Blanket,"Rollin Aquablue - Heidelberg SM CD 102 - Uk. 1052 x 840 x 1.96 mm, Bar 551508",Sheet / Lembar,14.0,2126409.03,Rupiah
BLK34,Blanket,"Rollin Folder - Goss Community - Uk. 890 x 626 x 1.96 mm, Bar 541510",Sheet / Lembar,0.0,0.0,Rupiah
BLK43,Blanket,"Rollin Graffity - Goss Community - Uk. 890 x 626 x 1.71 mm, Bar 50126",Sheet / Lembar,22.0,2126958.21,Rupiah
BLK44,Blanket,"Rollin Graffity - Goss Community - Uk. 890 x 626 x 1.96 mm, Bar 50126",Sheet / Lembar,0.0,0.0,Rupiah
BLK45,Blanket,"Rollin Graffity - Goss Community - Uk. 890 x 626 x 1.96 mm, Bar 541510",Sheet / Lembar,5.0,2014376.15,Rupiah
BLK47,Blanket,"Rollin Graffity - Goss Magnum - Uk. 890 x 636 x 1.71 mm, Bar 50308+531208",Sheet / Lembar,0.0,0.0,Rupiah
BLK51,Blanket,"Rollin Graffity - Goss Universal - Uk. 910 x 626 x 1.71 mm, Bar 50347+531108",Sheet / Lembar,4.0,2132779.53,Rupiah
BLK52,Blanket,"Rollin Graffity - Goss Urbanite - Uk. 890 x 1200 x 1.96 mm, Bar 50126",Sheet / Lembar,0.0,0.0,Rupiah
BLK54,Blanket,"Rollin Graffity - MAN Cromoman - Uk. 930 x 640 x 1.96 mm, Bar 50343+531208",Sheet / Lembar,4.0,2077422.11,Rupiah
BLK55,Blanket,"Rollin Graffity - MAN Uniman 2/2 - Uk. 917 x 1210 x 1.96 mm, Bar 50126",Sheet / Lembar,0.0,0.0,Rupiah
BLK56,Blanket,"Rollin Graffity - MAN Uniset - Uk. 930 x 1187 x 1.96 mm, Bar 551251108",Sheet / Lembar,0.0,0.0,Rupiah
BLK57,Blanket,"Rollin Graffity - Manugraph - Uk. 935 x 633 x 1.96 mm, Bar 50346",Sheet / Lembar,0.0,0.0,Rupiah
BLK68,Blanket,"Rollin Infinity - Heidelberg SM CD 102 - Uk. 1052 x 840 x 1.96 mm, Bar 551508",Sheet / Lembar,0.0,0.0,Rupiah
BLK69,Blanket,"Rollin Infinity - Komori L40 - Uk. 1040 x 925 x 1.96 mm, Bar 50308",Sheet / Lembar,0.0,0.0,Rupiah
BLK70,Blanket,"Rollin Metro  - Goss Community - Uk. 890 x 626 x 1.71 mm, Bar 541510",Sheet / Lembar,0.0,0.0,Rupiah
BLK71,Blanket,"Rollin Metro  - Goss Community - Uk. 890 x 626 x 1.96 mm, Bar 541510",Sheet / Lembar,0.0,0.0,Rupiah
BLK75,Blanket,"Rollin Metro  - Heidelberg SM CD 102 - Uk. 1052 x 840 x 1.96 mm, Bar 551508",Sheet / Lembar,2.0,2460326.11,Rupiah
BLK76,Blanket,"Rollin Metro  - KBA 130 - Uk. 1340 x 1275 x 1.96 mm, Bar 50308",Sheet / Lembar,0.0,0.0,Rupiah
BLK82,Blanket,"Rollin Metro  - Mitsubishi D3 - Uk. 1035 x 920 x 1.96 mm, Bar 50326",Sheet / Lembar,4.0,2844752.65,Rupiah
BLK83,Blanket,"Rollin Metro  - Roland 500 - Uk. 760 x 730 x 1.96 mm, Bar 531510",Sheet / Lembar,0.0,0.0,Rupiah
BLK85,Blanket,"Rollin Metro  - Ryobi 720 - Uk. 790 x 665 x 1.96 mm, Bar 50308",Sheet / Lembar,2.0,2460326.11,Rupiah
BLK86,Blanket,"Rollin Metro  - Ryobi 920 - Uk. 941 x 681 x 1.96 mm, Bar 50308",Sheet / Lembar,0.0,0.0,Rupiah
BLK87,Blanket,"Vulcan 714 Master - Global - Uk. 885/625/1.71 mm, Bar 551208+551208",Sheet / Lembar,2.0,3779678.02,Rupiah
BLK88,Blanket,"Vulcan 714 Master - Global - Uk. 914/628/1.71 mm, Bar 551208+551208",Sheet / Lembar,0.0,0.0,Rupiah
BLK89,Blanket,"Vulcan 714 Master - GOSS Comercial 150 - Uk. 889/596/1.96 mm, Bar 50308+50308",Sheet / Lembar,0.0,0.0,Rupiah
BLK90,Blanket,"Vulcan 714 Master - GOSS Comercial 150 - Uk. 889/596/1.96 mm, Bar 531108+531108",Sheet / Lembar,0.0,0.0,Rupiah
BLK91,Blanket,"Vulcan 714 Master - GOSS Comercial 150 - Uk. 889/600/1.96 mm, Bar 50308+50308",Sheet / Lembar,0.0,0.0,Rupiah
BLK92,Blanket,"Vulcan 714 Master - GOSS Comercial 150 - Uk. 890/600/1.96 mm, Bar 531108+531108",Sheet / Lembar,0.0,0.0,Rupiah
BLK93,Blanket,"Vulcan 714 Master - Goss Community - Uk. 890/587/1.71 mm, Bar 50126+50126",Sheet / Lembar,3.0,6507990.04,Rupiah
BLK94,Blanket,"Vulcan 714 Master - Goss Community - Uk. 895/1214/1.71 mm, Bar 50126+50126",Sheet / Lembar,0.0,0.0,Rupiah
BLK95,Blanket,"Vulcan 714 Master - Goss Community - Uk. 990/685/1.96 mm, Bar 50126+50126",Sheet / Lembar,1.0,5208752.06,Rupiah
BLK96,Blanket,"Vulcan 714 Master - Goss Community 63 - Uk. 1016/678/1.96 mm, Bar 50126+50126",Sheet / Lembar,0.0,0.0,Rupiah
BLK97,Blanket,"Vulcan 714 Master - Goss M600 - Uk. 995/680/1.71 mm, Bar 531508H+531508H",Sheet / Lembar,3.0,13553987.84,Rupiah
BLK98,Blanket,"Vulcan 714 Master - GOSS Magnum - Uk. 1016/636/1.71 mm, Bar 541210+541210",Sheet / Lembar,0.0,0.0,Rupiah
BLK99,Blanket,"Vulcan 714 Master - GOSS Magnum - Uk. 1017/636/1.71 mm, Bar 511205+511205",Sheet / Lembar,1.0,12498660.65,Rupiah
BLK100,Blanket,"Vulcan 714 Master - Goss Magnum - Uk. 889/633/1.71 mm, Bar 50122+50122",Sheet / Lembar,0.0,0.0,Rupiah
BLK101,Blanket,"Vulcan 714 Master - Goss Magnum - Uk. 889/633/1.71 mm, Bar 511205+511205",Sheet / Lembar,1.0,1.0,Rupiah
BLK102,Blanket,"Vulcan 714 Master - Goss Magnum - Uk. 889/636/1.71 mm, Bar 50122+50122",Sheet / Lembar,0.0,0.0,Rupiah
BLK103,Blanket,"Vulcan 714 Master - Goss Magnum - Uk. 889/636/1.71 mm, Bar 511205+511205",Sheet / Lembar,1.0,1.0,Rupiah
BLK104,Blanket,"Vulcan 714 Master - GOSS Magnum - Uk. 890/636/1.71 mm, Bar 541210+541210",Sheet / Lembar,0.0,0.0,Rupiah
BLK105,Blanket,"Vulcan 714 Master - GOSS Magnum - Uk. 891/636/1.71 mm, Bar 511205+511205",Sheet / Lembar,2.0,1.0,Rupiah
BLK106,Blanket,"Vulcan 714 Master - GOSS SSC - Uk. 889/595/1.96 mm, Bar 541510+541510",Sheet / Lembar,0.0,0.0,Rupiah
BLK107,Blanket,"jangan pakai - Vulcan 714 Master - Goss Suburban - Uk. 915/630/1.96 mm, Bar 50126+50126",Sheet / Lembar,2.0,1.0,Rupiah
BLK108,Blanket,"jangan pakai - Vulcan 714 Master - Goss Universal 63 - Uk. 995/675/1.71 mm, Bar 50347+531108",Sheet / Lembar,0.0,0.0,Rupiah
BLK109,Blanket,"Vulcan 714 Master - Goss WS-C200/300 - Uk. 920/690/1.96 mm, Bar 50308+50308",Sheet / Lembar,0.0,0.0,Rupiah
BLK110,Blanket,"Vulcan 714 Master - Hanstcho - Uk. 975/635/1.71 mm, Bar 541210+511205",Sheet / Lembar,0.0,0.0,Rupiah
BLK111,Blanket,"Vulcan 714 Master - Harris - Uk. 935/630/1.71 mm, Bar 551208+551208",Sheet / Lembar,2.0,12874395.89,Rupiah
BLK112,Blanket,"Vulcan 714 Master - Harris M1000 - Uk. 968/1330/1.96 mm, Bar 50302+50302",Sheet / Lembar,0.0,0.0,Rupiah
BLK113,Blanket,"Vulcan 714 Master - Heidelberg M600 - Uk. 994/725/1.71 mm, Bar 531508H+531508H",Sheet / Lembar,2.0,6028546.71,Rupiah
BLK114,Blanket,"Vulcan Bravo - Heidelberg SM CD 102 - Uk. 1052/840/1.96 mm, Bar 551508+551508",Sheet / Lembar,0.0,0.0,Rupiah
BLK115,Blanket,"Vulcan 714 Master - KBA A 500  - Uk. 638/1000/1.96 mm, Bar 50346+50346",Sheet / Lembar,2.0,6117601.32,Rupiah
BLK116,Blanket,"Vulcan 714 Master - KBA Compacta 213 - Uk. 960/668/1.96 mm, Bar 50308+50308",Sheet / Lembar,0.0,0.0,Rupiah
BLK118,Blanket,"Vulcan 714 Master - KBA Compacta 214 - Uk. 1011/648/1.96 mm, Bar 50308+50308",Sheet / Lembar,3.0,1319100.99,Rupiah
BLK120,Blanket,"Vulcan 714 Master - King Web Press - Uk. 926/631/1.96 mm, Bar 511805+511805",Sheet / Lembar,0.0,0.0,Rupiah
BLK121,Blanket,"Vulcan 714 Master - Komori S38 - Uk. 994/1400/1.71 mm, Bar 531908+531908",Sheet / Lembar,10.0,1157559.46,Rupiah
BLK122,Blanket,"Vulcan 714 Master - MAN Coroman - Uk. 930/584/1.96 mm, Bar 551251108+551251108",Sheet / Lembar,0.0,0.0,Rupiah
BLK123,Blanket,"Vulcan 714 Master - MAN Cromoman - Uk. 930/581/1.96 mm, Bar 551251108+551251108",Sheet / Lembar,28.0,1399144.09,Rupiah
BLK124,Blanket,"Vulcan 714 Master - MAN Cromoman - Uk. 930/610/1.96 mm, Bar R134+531208",Sheet / Lembar,0.0,0.0,Rupiah
BLK126,Blanket,"Vulcan 714 Master - MAN Rotoman - Uk. 930/690/1.96 mm, Bar 551205+551205",Sheet / Lembar,6.0,1669835.29,Rupiah
BLK127,Blanket,"Vulcan 714 Master - MAN Uniman 2/2 - Uk. 1004/1200/1.96 mm, Bar 50126+50126",Sheet / Lembar,0.0,0.0,Rupiah
BLK128,Blanket,"Vulcan 714 Master - MAN Uniman 2/2 - Uk. 890/1190/1.96 mm, Bar 541508+541508",Sheet / Lembar,3.0,2069858.57,Rupiah
BLK129,Blanket,"Vulcan 714 Master - MAN Uniset 75 - Uk. 980/1115/1.96 mm, Bar 551251108+551251108",Sheet / Lembar,0.0,0.0,Rupiah
BLK130,Blanket,"Vulcan 714 Master - Manugraph - Uk. 870/633/1.96 mm, Bar 50126+50126",Sheet / Lembar,6.0,1592565.56,Rupiah
BLK131,Blanket,"Vulcan 714 Master - Manugraph Cityline - Uk. 935/575/1.96 mm, Bar 551251108+551251108",Sheet / Lembar,0.0,0.0,Rupiah
BLK132,Blanket,"Vulcan 714 Master - Manugraph Cityline - Uk. 935/600/1.96 mm, Bar Fenger+Fenger",Sheet / Lembar,5.0,1.0,Rupiah
BLK133,Blanket,"Vulcan 714 Master - Manugraph Cityline - Uk. 935/614/1.96 mm, Bar 551251108+551251108",Sheet / Lembar,0.0,0.0,Rupiah
BLK134,Blanket,"Vulcan 714 Master - Manugraph Hiline - Uk. 935/600/1.96 mm, Bar 50346+50346",Sheet / Lembar,1.0,1.0,Rupiah
BLK135,Blanket,"Vulcan 714 Master - Miracle - Uk. 975/633/1.71 mm, Bar 511205+511205",Sheet / Lembar,0.0,0.0,Rupiah
BLK138,Blanket,"Vulcan 714 Master - Orient - Uk. 889/610/1.71 mm, Bar 50126+50126",Sheet / Lembar,1.0,1.0,Rupiah
BLK139,Blanket,"Vulcan 714 Master - Pressline 30 - Uk. 889/626/1.71 mm, Bar 50126+50126",Sheet / Lembar,0.0,0.0,Rupiah
BLK140,Blanket,"Vulcan 714 Master - Solna C96 - Uk. 985/680/1.96 mm, Bar 50343+531210",Sheet / Lembar,1.0,1.0,Rupiah
BLK141,Blanket,"Vulcan 714 Master - Solna D30 - Uk. 1010/684/1.96 mm, Bar 50343+531010",Sheet / Lembar,0.0,0.0,Rupiah
BLK142,Blanket,"Vulcan 714 Master - Solna D31 - Uk. 1010/684/1.96 mm, Bar 50343+531010",Sheet / Lembar,0.0,0.0,Rupiah
BLK143,Blanket,"Vulcan 714 Master - Solna D35 - Uk. 933/640/1.96 mm, Bar 50343+531010",Sheet / Lembar,0.0,0.0,Rupiah
BLK144,Blanket,"Vulcan 714 Master - Tenzor - Uk. 1020/685/1.96 mm, Bar 541510+541510",Sheet / Lembar,0.0,0.0,Rupiah
BLK145,Blanket,"Vulcan 714 Master - Tenzor - Uk. 890/597/1.96 mm, Bar 541510+541510",Sheet / Lembar,0.0,0.0,Rupiah
BLK146,Blanket,"jangan pakai - Vulcan 714 Master - Tenzor - Uk. 890x626x1.96 mm, Bar 541510+541510",Sheet / Lembar,0.0,0.0,Rupiah
BLK149,Blanket,"Vulcan 714 Master - Toshiba - Uk. 910/605/1.96 mm, Bar 50346+50346",Sheet / Lembar,0.0,0.0,Rupiah
BLK151,Blanket,"Vulcan 714 Master - Toshiba - Uk. 920/1200/1.96 mm, Bar 531108+531108",Sheet / Lembar,0.0,0.0,Rupiah
BLK152,Blanket,"Vulcan 714 Master - Uniset 70 - Uk. 980/1364/1.96 mm, Bar 551208+511810",Sheet / Lembar,0.0,0.0,Rupiah
BLK155,Blanket,"Vulcan 714 Stripp  - Heidelberg SM CD 102 - Uk. 1048/800/1.96 mm, Bar 551508+551508",Sheet / Lembar,0.0,0.0,Rupiah
BLK156,Blanket,"Vulcan Bravo  - Komori 6 Warna - Uk. 1040/920/1.96 mm, Bar 50308+50308",Sheet / Lembar,0.0,0.0,Rupiah
BLK157,Blanket,"Vulcan Bravo  - Roland 700 - Uk. 1059/910/1.96 mm, Bar 50358+50358",Sheet / Lembar,0.0,0.0,Rupiah
BLK158,Blanket,"Vulcan C3 007 - Goss Community - Uk. 890/625/1.96 mm, Bar 541508+541508",Sheet / Lembar,0.0,0.0,Rupiah
BLK159,Blanket,"Vulcan C3 007 - Goss Community - Uk. 890/628/1.96 mm, Bar 50126+50126",Sheet / Lembar,0.0,0.0,Rupiah
BLK160,Blanket,"Vulcan C3 007 - Goss Community - Uk. 990/677/1.96 mm, Bar 541510+541510",Sheet / Lembar,0.0,0.0,Rupiah
BLK161,Blanket,"Vulcan C3 007 - Heidelberg SM CD 102 - Uk. 1045/840/1.96 mm, Bar 551508+551508",Sheet / Lembar,0.0,0.0,Rupiah
BLK162,Blanket,"Vulcan C3 007 - KBA 162 - Uk. 1660/1360/1.96 mm, Bar 50308+50308",Sheet / Lembar,0.0,0.0,Rupiah
BLK163,Blanket,"Vulcan C3 007 - Komori - Uk. 1320/1235/1.96 mm, Bar ?+",Sheet / Lembar,0.0,0.0,Rupiah
BLK164,Blanket,"Vulcan C3 007 - Komori - Uk. 1325/1250/1.96 mm, Bar HS03-1+HS03-1",Sheet / Lembar,0.0,0.0,Rupiah
BLK165,Blanket,"Vulcan C3 007 - Komori L420 - Uk. 1040/910/1.96 mm, Bar 50308+50308",Sheet / Lembar,0.0,0.0,Rupiah
BLK167,Blanket,"Vulcan C3 007 - Roland 200 - Uk. 760/650/1.96 mm, Bar 50358+50358",Sheet / Lembar,0.0,0.0,Rupiah
BLK168,Blanket,"Vulcan C3 007 - Roland 700 - Uk. 1060/910/1.96 mm, Bar 541510+541510",Sheet / Lembar,0.0,0.0,Rupiah
BLK169,Blanket,"Vulcan C3 007 - Ryobi 750 - Uk. 785/662/1.96 mm, Bar 50308+50308",Sheet / Lembar,0.0,0.0,Rupiah
BLK170,Blanket,"Vulcan C3 007 - Shinohara 52 - Uk. 520/510/1.96 mm, Bar 50308+50308",Sheet / Lembar,0.0,0.0,Rupiah
