Id,BlanketOrderId,BlanketId,RollBlanketUsage,RollBlanketDefect,TotalCost,BarCost,AdhesiveCost,RollBlanketCost,IsCut,IsSideSealed,IsBarPrepared,IsAdhesiveTapeApplied,IsBarMounted,IsBarHeatPressed,IsBarPullOffTested,IsQCAndMarked,IsPackaged,IsRejected,RejectedDate,IsJobScheduled,IsFinished,FinishedDate,IsDeleted,CreatedAt,UpdatedAt,DeletedAt
3270,177,5009,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:26:06,,
3271,177,5009,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:26:06,,
3272,178,5570,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:37:10,,
3273,178,5570,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:37:17,,
3274,178,5570,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:37:17,,
3275,178,5570,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:37:17,,
3276,178,5570,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:37:17,,
3277,178,5570,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:37:17,,
3278,178,5570,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:37:17,,
3279,178,5570,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:37:17,,
3280,178,5570,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:37:17,,
3281,178,5570,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:37:17,,
3282,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:02,,
3283,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3284,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3285,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3286,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3287,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3288,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3289,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3290,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3291,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3292,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3293,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3294,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3295,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3296,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3297,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3298,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3299,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3300,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3301,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3302,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3303,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3304,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3305,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3306,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3307,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3308,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3309,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3310,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3311,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3312,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3313,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3314,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3315,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3316,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3317,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3318,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3319,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3320,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3321,179,1350,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:40:16,,
3322,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:08,,
3323,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3324,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3325,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3326,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3327,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3328,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3329,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3330,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3331,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3332,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3333,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3334,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3335,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3336,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3337,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3338,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3339,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3340,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3341,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3342,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3343,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3344,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3345,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3346,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3347,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3348,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3349,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3350,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3351,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3352,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3353,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3354,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3355,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3356,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3357,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3358,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3359,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3360,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3361,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3362,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3363,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3364,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3365,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3366,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3367,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3368,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3369,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3370,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3371,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3372,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:17,,
3373,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:18,,
3374,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:18,,
3375,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:18,,
3376,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:18,,
3377,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:18,,
3378,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:18,,
3379,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:18,,
3380,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:18,,
3381,180,1211,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 19:47:18,,
3382,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:26,,
3383,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3384,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3385,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3386,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3387,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3388,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3389,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3390,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3391,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3392,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3393,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3394,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3395,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3396,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3397,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3398,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3399,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3400,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3401,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3402,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3403,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3404,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3405,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3406,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3407,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3408,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3409,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3410,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3411,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3412,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3413,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3414,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3415,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3416,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3417,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3418,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3419,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3420,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3421,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3422,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3423,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3424,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3425,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3426,181,1364,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-26 20:01:34,,
3427,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:24,,
3428,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3429,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3430,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3431,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3432,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3433,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3434,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3435,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3436,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3437,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3438,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3439,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3440,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3441,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3442,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3443,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3444,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3445,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3446,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3447,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3448,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3449,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3450,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3451,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3452,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3453,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3454,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3455,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3456,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3457,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3458,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3459,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3460,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3461,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3462,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3463,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3464,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3465,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3466,182,5392,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 17:44:46,,
3467,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:11:37,,
3468,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:12:34,,
3469,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-05-28 20:12:43,,2015-05-28 20:14:11
3470,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:12:50,,
3471,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:12:50,,
3472,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:12:50,,
3473,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:12:50,,
3474,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:12:50,,
3475,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:12:50,,
3476,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:12:50,,
3477,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:12:50,,
3478,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:12:50,,
3479,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:12:50,,
3480,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:12:50,,
3481,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:12:50,,
3482,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:12:50,,
3483,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:12:50,,
3484,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:12:50,,
3485,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:12:50,,
3486,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,False,2015-05-28 20:12:50,,
3487,184,1383,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,,False,False,,True,2015-05-28 20:12:50,,2015-05-28 20:13:39
