Id,ContactId,ReceivableSource,ReceivableSourceId,Code,CurrencyId,Rate,DueDate,Amount,RemainingAmount,PendingClearanceAmount,IsCompleted,CompletionDate,IsDeleted,CreatedAt,UpdatedAt,DeletedAt
2518,736,SalesInvoiceMigration,1349,2015.1.85,1,1,,1848000,1848000,0,False,,False,2015-01-09 11:12:04,,
2519,736,SalesInvoiceMigration,1350,2015.1.86,1,1,,4400000,4400000,0,False,,False,2015-01-09 11:12:04,,
2520,736,SalesInvoiceMigration,1351,2015.1.87,1,1,,1440000,1440000,0,False,,False,2015-01-09 11:12:04,,
2521,736,SalesInvoiceMigration,1352,2015.1.88,1,1,,3600000,3600000,0,False,,False,2015-01-09 11:12:04,,
2522,736,SalesInvoiceMigration,1353,2015.1.89,1,1,,3300000,3300000,0,False,,False,2015-01-09 11:12:04,,
2523,736,SalesInvoiceMigration,1354,2015.1.90,1,1,,2200000,2200000,0,False,,False,2015-01-09 11:12:04,,
2524,736,SalesInvoiceMigration,1355,2015.1.91,1,1,,2190000,2190000,0,False,,False,2015-01-09 11:12:04,,
2525,736,SalesInvoiceMigration,1356,2015.1.92,1,1,,3300000,3300000,0,False,,False,2015-01-09 11:12:04,,
2526,736,SalesInvoiceMigration,1357,2015.1.93,1,1,,2120000,2120000,0,False,,False,2015-01-09 11:12:04,,
2527,736,SalesInvoiceMigration,1358,2015.1.94,1,1,,5300000,5300000,0,False,,False,2015-01-09 11:12:04,,
2528,736,SalesInvoiceMigration,1359,2015.1.95,1,1,,4240000,4240000,0,False,,False,2015-01-09 11:12:04,,
2529,736,SalesInvoiceMigration,1360,2015.1.96,1,1,,4240000,4240000,0,False,,False,2015-01-09 11:12:04,,
2530,736,SalesInvoiceMigration,1361,2015.1.97,1,1,,3180000,3180000,0,False,,False,2015-01-09 11:12:04,,
2531,736,SalesInvoiceMigration,1362,2015.1.98,1,1,,4740000,4740000,0,False,,False,2015-01-09 11:12:04,,
2532,736,SalesInvoiceMigration,1363,2015.1.99,1,1,,4240000,4240000,0,False,,False,2015-01-09 11:12:04,,
2533,736,SalesInvoiceMigration,1364,2015.1.100,1,1,,4240000,4240000,0,False,,False,2015-01-09 11:12:04,,
2534,736,SalesInvoiceMigration,1365,2015.1.101,1,1,,1060000,1060000,0,False,,False,2015-01-09 11:12:04,,
2535,736,SalesInvoiceMigration,1366,2015.1.102,1,1,,1060000,1060000,0,False,,False,2015-01-09 11:12:04,,
2536,782,SalesInvoiceMigration,1367,2015.1.103,1,1,,2200000,0,0,True,2015-02-11 16:05:31,False,2015-01-09 11:12:05,2015-02-11 16:05:31,
2537,782,SalesInvoiceMigration,1368,2015.1.104,1,1,,2200000,0,0,True,2015-02-11 16:22:06,False,2015-01-09 11:12:05,2015-02-11 16:22:06,
2538,782,SalesInvoiceMigration,1369,2015.1.105,1,1,,2200000,0,0,True,2015-05-19 17:29:45,False,2015-01-09 11:12:05,2015-05-19 17:29:45,
2539,787,SalesInvoiceMigration,1370,2015.1.106,1,1,,2628000,0,0,True,2015-05-19 15:36:24,False,2015-01-09 11:12:05,2015-05-19 15:36:24,
2540,505,SalesInvoiceMigration,1371,2015.1.107,2,12000.4,,439.43,439.43,0,False,,False,2015-01-09 11:12:05,,
2541,872,SalesInvoiceMigration,1372,2015.1.108,1,1,,1120000,0,0,True,2015-02-11 16:20:39,False,2015-01-09 11:12:05,2015-02-11 16:20:39,
2542,872,SalesInvoiceMigration,1373,2015.1.109,1,1,,1120000,1120000,0,False,,False,2015-01-09 11:12:05,,
2543,858,SalesInvoiceMigration,1374,2015.1.110,1,1,,4020000,4020000,0,False,,False,2015-01-09 11:12:05,,
2544,858,SalesInvoiceMigration,1375,2015.1.111,1,1,,900000,900000,0,False,,False,2015-01-09 11:12:05,,
2545,878,SalesInvoiceMigration,1376,2015.1.112,1,1,,2375000,2375000,0,False,,False,2015-01-09 11:12:05,,
2546,954,SalesInvoiceMigration,1377,2015.1.113,1,1,,1800000,1800000,0,False,,False,2015-01-09 11:12:05,,
2547,889,SalesInvoiceMigration,1378,2015.1.114,1,1,,4300000,4300000,0,False,,False,2015-01-09 11:12:05,,
2548,889,SalesInvoiceMigration,1379,2015.1.115,1,1,,1180000,1180000,0,False,,False,2015-01-09 11:12:05,,
2549,1170,SalesInvoiceMigration,1380,2015.1.116,1,1,,2910000,0,0,True,2015-02-11 16:43:59,False,2015-01-09 11:12:05,2015-02-11 16:43:59,
2550,1170,SalesInvoiceMigration,1381,2015.1.117,1,1,,4650000,0,0,True,2015-02-11 16:43:59,False,2015-01-09 11:12:05,2015-02-11 16:43:59,
2551,1170,SalesInvoiceMigration,1382,2015.1.118,1,1,,3040000,3040000,0,False,,False,2015-01-09 11:12:05,,
2552,907,SalesInvoiceMigration,1383,2015.1.119,1,1,,2240000,0,0,True,2015-02-11 16:08:45,False,2015-01-09 11:12:05,2015-02-11 16:08:45,
2553,907,SalesInvoiceMigration,1384,2015.1.120,1,1,,2240000,0,0,True,2015-02-11 16:09:50,False,2015-01-09 11:12:05,2015-02-11 16:09:50,
2554,907,SalesInvoiceMigration,1385,2015.1.121,1,1,,2240000,0,0,True,2015-05-19 15:41:19,False,2015-01-09 11:12:05,2015-05-19 15:41:19,
2555,329,SalesInvoiceMigration,1386,2015.1.122,1,1,,4095000,0,0,True,2015-02-11 16:28:38,False,2015-01-09 11:12:06,2015-02-11 16:28:38,
2556,919,SalesInvoiceMigration,1387,2015.1.123,1,1,,1120000,0,0,True,2015-05-19 17:30:51,False,2015-01-09 11:12:06,2015-05-19 17:30:51,
2557,920,SalesInvoiceMigration,1388,2015.1.124,1,1,,1079062,0,0,True,2015-02-11 16:27:30,False,2015-01-09 11:12:06,2015-02-11 16:27:30,
2558,920,SalesInvoiceMigration,1389,2015.1.125,1,1,,1080818,0,0,True,2015-05-19 17:32:10,False,2015-01-09 11:12:06,2015-05-19 17:32:10,
2559,288,SalesInvoice,42,2015.1.126,2,12158,2015-01-22,913,913,0,False,,True,2015-01-23 08:54:36,,2015-01-23 05:22:31
2560,32,SalesInvoice,43,2015.1.126,1,1,2014-12-22,3630000,3630000,0,False,,True,2015-01-23 08:54:36,,2015-01-23 05:22:39
2561,246,PurchaseDownPayment,1,2015.1.125,1,1,2015-01-28,500000,500000,0,False,,False,2015-01-28 11:57:12,,
2562,2,SalesDownPayment,1,2015.1.126,1,1,2015-01-28,100000,100000,0,False,,False,2015-01-28 11:58:28,2015-02-02 16:31:31,
2563,1182,SalesInvoice,44,2015.1.127,1,1,2014-12-30,13640000,13640000,0,False,,False,2015-01-29 08:25:15,,
2564,53,SalesInvoice,45,2015.1.128,1,1,2014-12-31,6436650,6436650,0,False,,False,2015-01-29 08:38:50,,
2565,50,SalesInvoice,46,2015.1.129,1,1,2015-01-03,2112000,0,0,True,2015-05-20 16:32:14,False,2015-01-29 08:53:54,2015-05-20 16:32:14,
2566,30,SalesInvoice,47,2015.1.130,2,12158,2014-12-29,501.6,501.6,0,False,,False,2015-01-29 09:10:07,,
2567,207,SalesInvoice,48,2015.1.131,1,1,2015-01-29,2673000,2673000,0,False,,False,2015-01-29 09:19:25,,
2568,135,SalesInvoice,50,2015.1.132,1,1,2015-01-29,15620000,15620000,0,False,,False,2015-01-29 09:43:18,,
2569,232,SalesInvoice,51,2015.1.133,1,1,2015-01-29,1226940,0,0,True,2015-05-20 14:37:58,False,2015-01-29 09:51:18,2015-05-20 14:37:58,
2570,1050,SalesInvoice,52,2015.1.134,1,1,2015-01-04,1012000,1012000,0,False,,False,2015-01-29 10:01:28,,
2571,1124,SalesInvoice,53,2015.1.135,1,1,2015-01-04,5060000,5060000,0,False,,False,2015-01-29 10:20:45,,
2572,1045,SalesInvoice,54,2015.1.136,1,1,2015-01-04,638000,638000,0,False,,False,2015-01-29 10:31:19,,
2573,1193,SalesInvoice,55,2015.1.137,1,1,2015-01-03,1936000,1936000,0,False,,False,2015-01-29 10:46:29,,
2574,1194,SalesInvoice,56,2015.1.138,1,1,2015-01-03,2200000,2200000,0,False,,False,2015-01-29 11:14:19,,
2575,1011,SalesInvoice,57,2015.1.139,1,1,2015-01-01,3564000,3564000,0,False,,False,2015-01-29 11:30:33,,
2576,1000,SalesInvoice,59,2015.1.140,1,1,2015-01-01,8525000,8525000,0,False,,False,2015-01-29 13:09:17,,
2577,1022,SalesInvoice,60,2015.1.141,1,1,2015-01-01,4224000,4224000,0,False,,False,2015-01-29 13:29:40,,
2578,1061,SalesInvoice,61,2015.1.142,1,1,2015-01-01,5060000,5060000,0,False,,False,2015-01-29 13:47:08,,
2579,1050,SalesInvoice,62,2015.1.143,1,1,2015-01-01,9570000,9570000,0,False,,False,2015-01-29 14:04:57,,
2580,1021,SalesInvoice,63,2015.1.144,1,1,2015-01-01,9438000,9438000,0,False,,False,2015-01-29 14:16:18,,
2581,4,SalesInvoice,64,2015.1.145,1,1,2015-01-29,157.52,157.52,0,False,,False,2015-01-29 14:27:31,,
2582,1024,SalesInvoice,65,2015.1.146,1,1,2015-01-02,9680000,9680000,0,False,,False,2015-01-29 15:00:00,,
2583,4,SalesInvoice,66,2015.1.147,2,12158,2015-01-16,1801.8,1801.8,0,False,,True,2015-01-29 15:09:05,,2015-01-29 16:47:55
2584,4,SalesInvoice,67,2015.1.148,2,12158,2015-01-19,517,517,0,False,,True,2015-01-29 15:16:22,,2015-01-29 17:01:53
2585,4,SalesInvoice,68,2015.1.149,2,12158,2015-01-19,338.8,338.8,0,False,,True,2015-01-29 15:30:19,,2015-01-30 08:57:58
2586,4,SalesInvoice,69,2015.1.150,2,12158,2015-01-15,2684,2684,0,False,,False,2015-01-29 15:38:15,,
2587,4,SalesInvoice,70,2015.1.151,2,12158,2015-01-15,2013,2013,0,False,,False,2015-01-29 15:47:04,,
2588,979,SalesInvoice,71,2015.1.152,2,12158,2015-01-14,1801.8,1801.8,0,False,,False,2015-01-29 15:56:29,,
2589,979,SalesInvoice,72,2015.1.153,2,12158,2015-01-14,791.56,791.56,0,False,,False,2015-01-29 16:13:18,,
2590,978,SalesInvoice,73,2015.1.154,2,12158,2015-01-11,495,495,0,False,,False,2015-01-29 16:19:16,,
2591,978,SalesInvoice,74,2015.1.155,2,12158,2015-01-11,157.52,157.52,0,False,,False,2015-01-29 16:26:01,,
2592,981,SalesInvoice,75,2015.1.155,2,12158,2015-01-16,1801.8,1801.8,0,False,,True,2015-01-29 17:00:38,,2015-01-29 17:02:34
2593,981,SalesInvoice,75,2015.1.154,2,12158,2015-01-16,1801.8,1801.8,0,False,,False,2015-01-29 17:03:48,,
2594,978,SalesInvoice,76,2015.1.155,2,12158,2015-01-19,517,517,0,False,,False,2015-01-30 08:57:09,,
2595,978,SalesInvoice,77,2015.1.155,2,12158,2015-01-19,338.8,338.8,0,False,,False,2015-01-30 09:05:29,,
2596,1038,SalesInvoice,78,2015.1.156,1,1,2015-01-16,5236000,5236000,0,False,,False,2015-01-30 09:23:48,,
2597,1064,SalesInvoice,79,2015.1.157,1,1,2015-01-16,5346000,5346000,0,False,,False,2015-01-30 09:35:28,,
2598,989,SalesInvoice,80,2015.1.158,1,1,2015-01-08,2134000,2134000,0,False,,False,2015-01-30 10:47:01,,
2599,1040,SalesInvoice,81,2015.1.159,1,1,2015-01-08,4488000,4488000,0,False,,False,2015-01-30 10:52:03,,
2600,1037,SalesInvoice,82,2015.1.160,1,1,2015-01-17,6600000,6600000,0,False,,False,2015-01-30 10:58:10,,
2601,1092,SalesInvoice,83,2015.1.161,1,1,2015-01-18,3982000,3982000,0,False,,False,2015-01-30 11:16:18,,
2602,1068,SalesInvoice,84,2015.1.162,1,1,2015-01-19,2094400,2094400,0,False,,False,2015-01-30 11:27:58,,
2603,1011,SalesInvoice,85,2015.1.163,1,1,2015-01-19,4639800,4639800,0,False,,False,2015-01-30 11:34:35,,
2604,990,SalesInvoice,86,2015.1.164,1,1,2015-01-19,12408000,12408000,0,False,,False,2015-01-30 11:40:06,,
2605,989,SalesInvoice,87,2015.1.165,1,1,2015-01-19,18942440,18942440,0,False,,False,2015-01-30 11:49:16,,
2606,1079,SalesInvoice,88,2015.1.166,1,1,2015-01-23,896280,896280,0,False,,False,2015-01-30 11:54:40,,
2607,1050,SalesInvoice,89,2015.1.167,1,1,2015-01-19,5236000,5236000,0,False,,False,2015-01-30 13:18:43,,
2608,999,SalesInvoice,90,2015.1.168,1,1,2015-01-23,10560000,10560000,0,False,,False,2015-01-30 13:23:19,,
2609,987,SalesInvoice,91,2015.1.169,1,1,2015-01-22,13447500,13447500,0,False,,False,2015-01-30 13:29:21,,
2610,1022,SalesInvoice,92,2015.1.170,1,1,2015-01-30,7484400,7484400,0,False,,False,2015-01-30 13:34:19,,
2611,1033,SalesInvoice,93,2015.1.171,1,1,2015-01-24,22055000,22055000,0,False,,False,2015-01-30 13:39:34,,
2612,1034,SalesInvoice,94,2015.1.172,1,1,2015-01-29,4294180,4294180,0,False,,False,2015-01-30 13:49:37,,
2613,1024,SalesInvoice,95,2015.1.173,1,1,2015-01-24,10120000,10120000,0,False,,False,2015-01-30 15:25:51,,
2614,1050,SalesInvoice,96,2015.1.174,1,1,2015-01-23,13200000,13200000,0,False,,False,2015-01-30 15:49:23,,
2615,1041,SalesInvoice,97,2015.1.175,1,1,2015-01-23,9398400,9398400,0,False,,False,2015-01-30 16:08:44,,
2616,990,SalesInvoice,98,2015.1.176,1,1,2015-01-30,12408000,12408000,0,False,,False,2015-01-30 16:35:42,,
2617,1011,SalesInvoice,99,2015.1.177,1,1,2015-01-24,2393600,2393600,0,False,,False,2015-01-30 16:49:35,,
2618,1013,SalesInvoice,100,2015.2.1,1,1,2015-01-24,1408000,1408000,0,False,,False,2015-02-02 16:24:08,,
2619,1092,SalesInvoice,101,2015.2.2,1,1,2015-01-24,1012000,1012000,0,False,,False,2015-02-02 16:38:57,,
2620,990,SalesInvoice,102,2015.2.3,1,1,2015-01-24,10692000,10692000,0,False,,False,2015-02-02 16:45:20,,
2621,1092,SalesInvoice,103,2015.2.4,1,1,2015-01-29,1012000,1012000,0,False,,False,2015-02-02 16:54:33,,
2622,203,SalesInvoice,104,2015.2.5,1,1,2015-01-10,9213600,0,0,True,2015-05-19 16:08:09,False,2015-02-02 17:27:29,2015-05-19 16:08:09,
2623,978,SalesInvoice,105,2015.2.6,2,12158,2015-01-16,646.25,646.25,0,False,,False,2015-02-02 17:32:39,,
2624,978,SalesInvoice,106,2015.2.7,2,12158,2015-01-16,421.3,421.3,0,False,,False,2015-02-02 19:13:09,,
2625,978,SalesInvoice,107,2015.2.8,2,12158,2015-01-23,646.25,646.25,0,False,,False,2015-02-02 19:22:32,,
2626,978,SalesInvoice,108,2015.2.9,2,12158,2015-01-23,998.8,998.8,0,False,,False,2015-02-02 19:40:26,,
2627,4,SalesInvoice,109,2015.2.10,2,12158,2015-01-24,3355,3355,0,False,,False,2015-02-02 19:44:59,,
2628,186,SalesInvoice,110,2015.2.11,1,1,2015-01-16,18920000,0,0,True,2015-05-24 20:33:21,False,2015-02-02 19:48:46,2015-05-24 20:33:21,
2629,4,SalesInvoice,111,2015.2.12,2,12158,2015-01-24,1201.2,1201.2,0,False,,False,2015-02-02 19:59:02,,
2630,170,SalesInvoice,112,2015.2.13,1,1,2015-01-23,7920000,7920000,0,False,,False,2015-02-02 20:07:25,,
2631,978,SalesInvoice,113,2015.2.14,2,12158,2015-01-30,833.8,833.8,0,False,,False,2015-02-02 20:17:31,,
2632,978,SalesInvoice,114,2015.2.15,2,12158,2015-01-30,517,517,0,False,,False,2015-02-02 20:26:31,,
2633,978,SalesInvoice,115,2015.2.16,2,12158,2015-01-02,173.8,173.8,0,False,,False,2015-02-02 20:34:49,,
2634,978,SalesInvoice,116,2015.2.17,2,12158,2015-01-02,78.76,78.76,0,False,,False,2015-02-02 20:39:46,,
2635,978,SalesInvoice,117,2015.2.18,2,12158,2015-01-02,495,495,0,False,,False,2015-02-02 20:45:01,,
2636,978,SalesInvoice,118,2015.2.19,2,12158,2015-01-02,923.45,923.45,0,False,,False,2015-02-02 20:50:16,,
2637,978,SalesInvoice,119,2015.2.20,2,12158,2015-01-05,330,330,0,False,,False,2015-02-02 20:56:13,,
2638,978,SalesInvoice,120,2015.2.21,2,12158,2015-01-05,517,517,0,False,,False,2015-02-02 21:11:46,,
2639,978,SalesInvoice,121,2015.2.22,2,12158,2015-01-09,334.4,334.4,0,False,,False,2015-02-02 21:19:00,,
2640,978,SalesInvoice,122,2015.2.23,2,12158,2015-01-12,517,517,0,False,,False,2015-02-02 21:29:55,,
2641,978,SalesInvoice,123,2015.2.24,1,1,2015-01-09,517,517,0,False,,False,2015-02-02 21:49:45,,
2642,1037,SalesInvoice,124,2015.2.25,1,1,2015-01-16,16500000,16500000,0,False,,False,2015-02-02 21:53:58,,
2643,983,SalesInvoice,125,2015.2.26,1,1,2015-01-11,972400,972400,0,False,,False,2015-02-02 22:02:10,,
2644,1021,SalesInvoice,126,2015.2.27,1,1,2015-01-15,11660000,11660000,0,False,,False,2015-02-02 22:07:18,,
2645,1195,SalesInvoice,127,2015.2.28,1,1,2015-01-03,3608000,3608000,0,False,,False,2015-02-03 15:30:58,,
2646,4,SalesInvoice,128,2015.2.29,2,12158,2015-01-03,4697,4697,0,False,,False,2015-02-03 16:31:47,,
2647,54,SalesInvoice,129,2015.2.30,1,1,2015-01-12,1080002,0,0,True,2015-05-24 20:22:34,False,2015-02-03 16:38:49,2015-05-24 20:22:34,
2648,1024,SalesInvoice,130,2015.2.31,1,1,2015-01-12,10120000,10120000,0,False,,False,2015-02-03 16:43:03,,
2649,1085,SalesInvoice,131,2015.2.32,1,1,2015-01-10,2015200,2015200,0,False,,False,2015-02-03 16:47:08,,
2650,1050,SalesInvoice,132,2015.2.33,1,1,2015-01-09,12672000,12672000,0,False,,False,2015-02-03 16:53:25,,
2651,999,SalesInvoice,133,2015.2.34,1,1,2015-01-10,10076000,10076000,0,False,,False,2015-02-03 16:58:59,,
2652,53,SalesInvoice,134,2015.2.35,1,1,2015-01-05,7590594,7590594,0,False,,False,2015-02-03 18:55:28,,
2653,180,SalesInvoice,135,2015.2.36,2,12158,2015-01-05,473,473,0,False,,False,2015-02-03 19:08:37,,
2654,1182,SalesInvoice,136,2015.2.37,1,1,2015-01-08,5935600,5935600,0,False,,False,2015-02-03 19:16:51,,
2655,11,SalesInvoice,137,2015.2.38,1,1,2015-01-09,3036000,0,0,True,2015-05-19 20:21:03,False,2015-02-03 19:23:58,2015-05-19 20:21:03,
2656,180,SalesInvoice,138,2015.2.39,2,12158,2015-01-23,473,473,0,False,,False,2015-02-03 19:30:23,,
2657,342,SalesInvoice,139,2015.2.40,1,1,2015-01-24,1144,1144,0,False,,True,2015-02-03 19:36:10,,2015-02-03 19:37:43
2658,342,SalesInvoice,140,2015.2.40,1,1,2015-01-24,1144000,1144000,0,False,,False,2015-02-03 19:45:38,,
2659,57,SalesInvoice,141,2015.2.41,2,12158,2015-01-23,820.02,820.02,0,False,,False,2015-02-03 19:52:49,,
2660,288,SalesInvoice,142,2015.2.42,2,12158,2015-01-24,440,440,0,False,,False,2015-02-03 20:00:15,,
2661,222,SalesInvoice,143,2015.2.43,2,12158,2015-01-29,85.58,85.58,0,False,,False,2015-02-03 20:11:10,,
2662,978,SalesInvoice,144,2015.2.44,2,12158,2015-01-05,1100,1100,0,False,,False,2015-02-03 17:45:27,,
2663,978,SalesInvoice,145,2015.2.45,3,15160.27,2015-01-19,900.68,900.68,0,False,,False,2015-02-03 17:50:28,,
2664,978,SalesInvoice,146,2015.2.46,3,15160.27,2015-01-16,1801.36,1801.36,0,False,,False,2015-02-03 19:50:45,,
2665,4,SalesInvoice,147,2015.2.47,2,12158,2015-01-12,5762.9,5762.9,0,False,,False,2015-02-03 19:58:55,,
2666,4,SalesInvoice,148,2015.2.48,2,12158,2015-01-12,7993.7,7993.7,0,False,,False,2015-02-03 20:07:54,,
2667,978,SalesInvoice,149,2015.2.49,2,12158,2015-01-30,671,671,0,False,,False,2015-02-03 20:24:50,,
2668,978,SalesInvoice,150,2015.2.50,2,12158,2015-01-23,550,550,0,False,,False,2015-02-04 17:21:50,,
2669,978,SalesInvoice,151,2015.2.51,2,12158,2015-01-23,385,385,0,False,,False,2015-02-04 17:45:04,,
2670,170,SalesInvoice,152,2015.2.52,1,1,2015-01-04,21120000,0,0,True,2015-05-19 16:45:19,False,2015-02-04 20:17:27,2015-05-19 16:45:19,
2671,952,SalesInvoice,153,2015.2.53,2,12158,2015-01-04,1155,1155,0,False,,False,2015-02-04 20:21:28,,
2672,170,SalesInvoice,154,2015.2.54,1,1,2015-01-04,23100000,0,0,True,2015-05-19 16:45:19,False,2015-02-04 20:24:51,2015-05-19 16:45:19,
2673,21,SalesInvoice,155,2015.2.55,1,1,2015-01-15,4015000,4015000,0,False,,False,2015-02-04 20:29:48,,
2674,236,SalesInvoice,156,2015.2.56,1,1,2015-01-04,704000,0,0,True,2015-05-24 22:01:56,False,2015-02-04 20:41:18,2015-05-24 22:01:56,
2675,965,SalesInvoice,157,2015.2.57,2,12158,2015-01-02,107.36,107.36,0,False,,False,2015-02-04 20:56:17,,
2676,84,SalesInvoice,158,2015.2.58,2,12158,2015-01-02,76.16,76.16,0,False,,False,2015-02-04 20:59:47,,
2677,57,SalesInvoice,159,2015.2.59,2,12158,2015-01-02,3147.76,3147.76,0,False,,False,2015-02-04 21:06:48,,
2678,30,SalesInvoice,160,2015.2.60,2,12158,2015-01-02,501.6,501.6,0,False,,False,2015-02-04 21:16:23,,
2679,288,SalesInvoice,161,2015.2.61,2,12158,2015-01-09,440,440,0,False,,False,2015-02-04 21:22:03,,
2680,135,SalesInvoice,162,2015.2.62,1,1,2015-01-10,12012000,12012000,0,False,,False,2015-02-04 21:25:10,,
2681,20,SalesInvoice,163,2015.2.63,1,1,2015-01-12,2596000,2596000,0,False,,False,2015-02-04 21:29:37,,
2682,171,SalesInvoice,164,2015.2.64,1,1,2015-01-12,4455000,4455000,0,False,,False,2015-02-04 21:34:12,,
2683,136,SalesInvoice,165,2015.2.65,2,12158,2015-01-10,279.84,279.84,0,False,,False,2015-02-04 21:48:13,,
2684,236,SalesInvoice,166,2015.2.66,1,1,2015-01-01,1496000,0,0,True,2015-05-24 21:38:07,False,2015-02-04 21:51:37,2015-05-24 21:38:07,
2685,32,SalesInvoice,167,2015.2.67,1,1,2015-01-03,3520000,0,0,True,2015-05-19 19:40:34,False,2015-02-04 21:58:55,2015-05-19 19:40:34,
2686,19,SalesInvoice,168,2015.2.68,1,1,2015-01-17,10824000,0,0,True,2015-02-11 16:24:46,False,2015-02-04 22:01:52,2015-02-11 16:24:46,
2687,288,SalesInvoice,169,2015.2.69,2,12158,2015-01-11,425.7,425.7,0,False,,False,2015-02-04 22:07:39,,
2688,57,SalesInvoice,170,2015.2.70,2,12158,2015-01-04,373.12,373.12,0,False,,False,2015-02-04 22:10:19,,
2689,135,SalesInvoice,171,2015.2.71,1,1,2015-01-05,6006000,6006000,0,False,,False,2015-02-04 22:12:51,,
2690,8,SalesInvoice,172,2015.2.72,2,12158,2015-01-22,448.8,448.8,0,False,,False,2015-02-04 22:14:48,,
2691,302,SalesInvoice,173,2015.2.73,1,1,2015-01-08,4092000,4092000,0,False,,False,2015-02-04 22:23:51,,
2692,721,SalesInvoice,174,2015.2.74,2,12158,2015-01-04,577.5,577.5,0,False,,False,2015-02-04 22:27:49,,
2693,114,SalesInvoice,175,2015.2.75,2,12158,2015-01-01,2416.92,2416.92,0,False,,False,2015-02-04 22:31:26,,
2694,64,SalesInvoice,176,2015.2.76,1,1,2015-01-17,937200,0,0,True,2015-05-24 19:59:17,False,2015-02-05 16:13:07,2015-05-24 19:59:17,
2695,113,SalesInvoice,177,2015.2.77,1,1,2015-01-18,342.32,342.32,0,False,,False,2015-02-05 20:56:22,,
2696,236,SalesInvoice,178,2015.2.78,1,1,2015-01-18,1562000,1562000,0,False,,False,2015-02-05 21:06:07,,
2697,53,SalesInvoice,179,2015.2.79,1,1,2015-01-19,6586580,0,0,True,2015-05-24 21:54:06,False,2015-02-05 21:11:18,2015-05-24 21:54:06,
2698,171,SalesInvoice,180,2015.2.80,1,1,2015-01-19,4257000,4257000,0,False,,False,2015-02-05 21:49:25,,
2699,338,SalesInvoice,181,2015.2.81,1,1,2015-01-19,1144000,0,0,True,2015-05-19 19:13:14,False,2015-02-05 21:52:14,2015-05-19 19:13:14,
2700,286,SalesInvoice,182,2015.2.82,1,1,2015-01-11,5153940,0,0,True,2015-05-19 15:42:23,False,2015-02-05 22:18:09,2015-05-19 15:42:23,
2701,139,SalesInvoice,183,2015.2.83,2,12158,2015-01-16,768.68,768.68,0,False,,False,2015-02-05 22:28:41,,
2702,207,SalesInvoice,184,2015.2.84,1,1,2015-01-16,3267000,3267000,0,False,,False,2015-02-05 22:40:27,,
2703,180,SalesInvoice,185,2015.2.85,2,12158,2015-01-16,473,473,0,False,,False,2015-02-05 22:55:42,,
2704,26,SalesInvoice,186,2015.2.86,1,1,2015-01-19,17160000,17160000,0,False,,False,2015-02-05 23:07:46,,
2705,186,SalesInvoice,187,2015.2.87,1,1,2015-01-22,13464000,0,0,True,2015-05-24 20:33:21,False,2015-02-08 15:35:50,2015-05-24 20:33:21,
2706,978,SalesInvoice,189,2015.2.88,3,15160.27,2015-01-30,4503.4,4503.4,0,False,,False,2015-02-08 15:50:02,,
2707,978,SalesInvoice,190,2015.2.89,2,12158,2015-01-12,900.9,900.9,0,False,,False,2015-02-08 16:25:20,,
2708,978,SalesInvoice,191,2015.2.90,2,12158,2015-01-16,682.11,682.11,0,False,,False,2015-02-08 17:06:49,,
2709,4,SalesInvoice,192,2015.2.91,2,12158,2015-01-12,2310,2310,0,False,,False,2015-02-12 15:32:33,,
2710,4,SalesInvoice,193,2015.2.92,2,12158,2015-01-24,2310,2310,0,False,,False,2015-02-12 15:49:08,,
2711,978,SalesInvoice,194,2015.2.93,2,12158,2015-01-16,346.5,346.5,0,False,,False,2015-02-12 15:53:32,,
2712,978,SalesInvoice,195,2015.2.94,2,12158,2015-01-05,308,308,0,False,,False,2015-02-12 17:45:24,,
2713,978,SalesInvoice,196,2015.2.95,3,15160.27,2015-01-02,2702.04,2702.04,0,False,,False,2015-02-12 17:52:04,,
2714,978,SalesInvoice,197,2015.2.96,2,12158,2015-01-02,154,154,0,False,,False,2015-02-12 19:29:20,,
2715,978,SalesInvoice,198,2015.2.97,2,12158,2015-01-01,231,231,0,False,,False,2015-02-12 19:45:52,,
2716,978,SalesInvoice,199,2015.2.98,3,15160.27,2015-01-05,2702.04,2702.04,0,False,,False,2015-02-15 16:48:58,,
2717,19,SalesInvoice,200,2015.2.99,1,1,2015-01-24,5412000,5412000,0,False,,False,2015-02-15 17:35:25,,
2718,1182,SalesInvoice,201,2015.2.100,1,1,2015-01-29,9471000,9471000,0,False,,False,2015-02-15 22:55:22,,
2719,1182,SalesInvoice,202,2015.2.101,1,1,2015-01-05,20460000,20460000,0,False,,False,2015-02-16 16:18:41,,
2720,373,SalesInvoice,203,2015.2.102,1,1,2015-01-10,6969600,0,0,True,2015-05-20 19:38:22,False,2015-02-16 22:12:24,2015-05-20 19:38:22,
2721,331,SalesInvoice,204,2015.2.103,2,12158,2015-01-09,2365,2365,0,False,,False,2015-02-16 22:23:38,,
2722,302,SalesInvoice,205,2015.2.104,2,12158,2015-01-01,376.2,376.2,0,False,,False,2015-02-16 22:27:18,,
2723,298,SalesInvoice,206,2015.2.105,1,1,2015-01-03,12760000,0,0,True,2015-05-19 20:17:52,False,2015-02-16 22:31:19,2015-05-19 20:17:52,
2724,62,SalesInvoice,207,2015.2.106,2,12158,2015-01-04,157.52,157.52,0,False,,False,2015-02-16 22:35:15,,
