Id,NomorSurat,ContactId,CurrencyId,Rate,AmountReceivable,Tax,DPP,InvoiceDate,CreatedAt,UpdatedAt,DeletedAt
1112,002.14.87583647,361,3,15464.17,906,90.6,823.64,2014-10-21,2014-12-19 12:07:09,,
1113,002.14.87583778,361,3,15261.5,483.38,48.34,439.44,2014-10-29,2014-12-19 12:07:10,,
1114,002.14.87583592,358,1,1,2021250,202125,1819125,2014-10-15,2014-12-19 12:07:10,,
1115,000-14.41083623,346,1,1,8430840,843084,7587756,2014-02-24,2014-12-19 12:07:10,,
1116,000-14.41083655,346,1,1,18677340,1867734,16809606,2014-02-26,2014-12-19 12:07:11,,
1117,002.14.87583984,346,1,1,22283800,2228380,20055420,2014-11-11,2014-12-19 12:07:11,,
1118,002.14.87584068,321,1,1,4653000,465300,4187700,2014-11-18,2014-12-19 12:07:11,,
1119,002.14.87583333,180,2,11973,473,43,430,2014-09-26,2014-12-19 12:07:12,,
1120,002.14.87583380,180,2,11973,473,47.3,430,2014-09-30,2014-12-19 12:07:12,,
1121,002.14.87583441,180,2,12020,464.77,46.48,422.52,2014-10-03,2014-12-19 12:07:12,,
1122,002.14.87583805,180,2,12038,580.97,58.1,528.15,2014-10-31,2014-12-19 12:07:13,,
1123,002.14.87583873,180,2,12038,473,47.3,430,2014-11-04,2014-12-19 12:07:13,,
1124,002.14.87584059,180,2,12148,819.52,81.95,745.02,2014-11-18,2014-12-19 12:07:13,,
1125,2419,329,1,1,4147000,414700,3732300,2012-06-25,2014-12-19 12:07:14,,
1126,900-13.50761150,329,1,1,4939000,493900,4445100,2013-05-14,2014-12-19 12:07:14,,
1127,002.14.87583899,184,2,12109,2550.35,255.04,2318.5,2014-11-05,2014-12-19 12:07:14,,
1128,002.14.87584006,184,2,12148,2478.58,247.86,2253.25,2014-11-13,2014-12-19 12:07:15,,
1129,002.14.87584090,184,2,12206,1784.92,178.49,1622.65,2014-11-19,2014-12-19 12:07:15,,
1130,002.14.87584164,184,2,12206,3110.03,311,2827.3,2014-11-25,2014-12-19 12:07:16,,
1131,002.14.87583794,75,1,1,4870800,487080,4383720,2014-10-30,2014-12-19 12:07:16,,
1132,002.14.87583949,75,1,1,4070000,407000,3663000,2014-11-10,2014-12-19 12:07:16,,
1133,002.14.87583443,522,1,1,780000,78000,702000,2014-11-13,2014-12-19 12:07:17,,
1134, 002.14.87583847,522,1,1,1000000,100000,900000,2014-11-13,2014-12-19 12:07:17,,
1135, 002.14.87583921,522,1,1,780000,78000,702000,2014-11-13,2014-12-19 12:07:17,,
1136,1404,541,2,8933.8,339.9,0,339.9,2011-12-28,2014-12-19 12:07:18,,
1137,2954,541,2,8934,339.9,0,339.9,2011-12-28,2014-12-19 12:07:18,,
1138,900-13.50760994,541,2,9723,226.6,0,226.6,2013-05-15,2014-12-19 12:07:18,,
1139,900-13.50761724,541,2,9867,226.6,0,226.6,2013-07-09,2014-12-19 12:07:18,,
1140,900-13.50761909,541,2,9959,266.6,0,266.6,2013-07-19,2014-12-19 12:07:19,,
1264,002.14.87583475,957,1,1,20240000,2024000,18216000,2014-10-09,2014-12-21 12:05:39,,
1265,002.14.87584155,957,1,1,26400000,2640000,23760000,2014-11-27,2014-12-21 12:05:39,,
1266,00956-2,290,2,9018,693,69.3,630,2010-04-22,2015-01-09 11:12:00,,
1267, 002.14.87584001,560,1,1,2250000,225000,2025000,2014-01-01,2015-01-09 11:12:00,,
1268,002.14.87583542,551,1,1,5241000,524100,4716900,2014-10-24,2015-01-09 11:12:00,,
1269,002.14.87583744,551,1,1,2449000,244900,2204100,2014-11-18,2015-01-09 11:12:00,,
1270, 002.14.87584009,551,1,1,4579000,457900,4121100,2014-11-18,2015-01-09 11:12:00,,
1271,002.14.87583689,723,2,12168,437.2,0,437.2,2014-11-17,2015-01-09 11:12:00,,
1272,002.14.87583752,723,2,12168,218,0,218,2014-11-17,2015-01-09 11:12:00,,
1273,002.14.87583753,723,2,12168,1055,0,1055,2014-11-17,2015-01-09 11:12:00,,
1274,002.14.87583839,723,2,12038,365,0,365,2014-11-17,2015-01-09 11:12:00,,
1275, 002.14.87583979,723,2,12109,604,0,604,2014-11-17,2015-01-09 11:12:01,,
1276, 002.14.87584008,723,2,12148,472,0,472,2014-11-17,2015-01-09 11:12:01,,
1277, 002.14.87584066,723,2,12148,543.4,0,543.4,2014-11-24,2015-01-09 11:12:01,,
1278, 002.14.87584095,723,2,12206,1055,0,1055,2014-11-24,2015-01-09 11:12:01,,
1279, 002.14.87584160,723,2,12206,300,0,300,2014-12-04,2015-01-09 11:12:01,,
1280,002.14.87583447,561,1,1,5816000,581600,5234400,2014-11-12,2015-01-09 11:12:01,,
1281,001-14.39335954,364,1,1,3150000,315000,2835000,2014-08-18,2015-01-09 11:12:01,,
1282,002.14.87583681,364,1,1,2415200,241520,2173680,2014-11-24,2015-01-09 11:12:01,,
1283, 002.14.87584000,364,1,1,2415200,241520,2173680,2014-01-01,2015-01-09 11:12:01,,
1284, 002.14.87584007,364,1,1,650000,65000,585000,2014-01-01,2015-01-09 11:12:01,,
1285,001-14.39334797,310,1,1,7088000,708800,6379200,2014-06-17,2015-01-09 11:12:01,,
1286,001-14.39335556,310,1,1,3694000,369400,3324600,2014-08-05,2015-01-09 11:12:01,,
1287,002.14.87583782,310,1,1,4796000,479600,4316400,2014-01-01,2015-01-09 11:12:01,,
1288, 002.14.87583997,310,1,1,7388000,738800,6649200,2014-01-01,2015-01-09 11:12:01,,
1289, 002.14.87584075,310,1,1,6624000,662400,5961600,2014-01-01,2015-01-09 11:12:01,,
1290,002.14.87583593,617,1,1,800000,80000,720000,2014-10-27,2015-01-09 11:12:01,,
1291, 002.14.87584034,617,1,1,1860000,186000,1674000,2014-11-19,2015-01-09 11:12:01,,
1292,001-14.39334969,661,1,1,22500000,2250000,20250000,2014-06-17,2015-01-09 11:12:01,,
1293,001-14.39335049,661,1,1,18884800,1888480,16996320,2014-06-17,2015-01-09 11:12:01,,
1294,001-14.39335121,661,1,1,7800000,780000,7020000,2014-05-30,2015-01-09 11:12:01,,
1295,001-14.39335206,661,1,1,27000000,2700000,24300000,2014-06-12,2015-01-09 11:12:01,,
1296,001-14.39335222,661,1,1,15510000,1551000,13959000,2014-06-12,2015-01-09 11:12:01,,
1297,001-14.39335369,661,1,1,22500000,2250000,20250000,2014-06-17,2015-01-09 11:12:01,,
1298,001-14.39335545,661,1,1,12056000,1205600,10850400,2014-07-04,2015-01-09 11:12:01,,
1299,001-14.39335546,661,1,1,124835000,12483500,112351500,2014-07-04,2015-01-09 11:12:01,,
1300,001-14.39335703,661,1,1,9460000,946000,8514000,2014-07-22,2015-01-09 11:12:01,,
1301,001-14.39335777,661,1,1,13096000,1309600,11786400,2014-07-22,2015-01-09 11:12:01,,
1302,001-14.39335811,661,1,1,4680000,468000,4212000,2014-07-22,2015-01-09 11:12:01,,
1303,001-14.39335912,661,1,1,7800000,780000,7020000,2014-08-08,2015-01-09 11:12:01,,
1304,001-14.39335913,661,1,1,27000000,2700000,24300000,2014-08-08,2015-01-09 11:12:01,,
1305,001-14.39335914,661,1,1,17316000,1731600,15584400,2014-08-08,2015-01-09 11:12:01,,
1306,001-14.39335915,661,1,1,12408000,1240800,11167200,2014-08-08,2015-01-09 11:12:01,,
1307,001-14.39336102,661,1,1,27000000,2700000,24300000,2014-08-20,2015-01-09 11:12:02,,
1308,002.14.87582829,661,1,1,36000000,3600000,32400000,2014-08-29,2015-01-09 11:12:02,,
1309,002.14.87582920,661,1,1,7755000,775500,6979500,2014-08-29,2015-01-09 11:12:02,,
1310,002.14.87582983,661,1,1,7215000,721500,6493500,2014-09-05,2015-01-09 11:12:02,,
1311,002.14.87583024,661,1,1,12056000,1205600,10850400,2014-09-18,2015-01-09 11:12:02,,
1312,002.14.87583181,661,1,1,14846000,1484600,13361400,2014-09-24,2015-01-09 11:12:02,,
1313,002.14.87583221,661,1,1,4100000,410000,3690000,2014-09-24,2015-01-09 11:12:02,,
1314,002.14.87583323,661,1,1,18000000,1800000,16200000,2014-10-08,2015-01-09 11:12:02,,
1315,002.14.87583339,661,1,1,31441000,3144100,28296900,2014-10-16,2015-01-09 11:12:02,,
1316,002.14.87583356,661,1,1,5772000,577200,5194800,2014-10-08,2015-01-09 11:12:02,,
1317,002.14.87583415,661,1,1,24187000,2418700,21768300,2014-10-27,2015-01-09 11:12:02,,
1318,002.14.87583438,661,1,1,7095000,709500,6385500,2014-10-27,2015-01-09 11:12:02,,
1319,002.14.87583439,661,1,1,5772000,577200,5194800,2014-10-27,2015-01-09 11:12:02,,
1320,002.14.87583564,661,1,1,7800000,780000,7020000,2014-10-27,2015-01-09 11:12:02,,
1321,002.14.87583603,661,1,1,4730000,473000,4257000,2014-10-27,2015-01-09 11:12:02,,
1322,002.14.87583767,661,1,1,6548000,654800,5893200,2014-11-05,2015-01-09 11:12:02,,
1323,002.14.87583768,661,1,1,6028000,602800,5425200,2014-11-05,2015-01-09 11:12:02,,
1324,002.14.87583769,661,1,1,18000000,1800000,16200000,2014-11-05,2015-01-09 11:12:02,,
1325,002.14.87583884,661,1,1,12408000,1240800,11167200,2014-11-17,2015-01-09 11:12:03,,
1326,002.14.87583894,661,1,1,7800000,780000,7020000,2014-11-17,2015-01-09 11:12:03,,
1327, 002.14.87584031,661,1,1,14113000,1411300,12701700,2014-11-24,2015-01-09 11:12:03,,
1328, 002.14.87584080,661,1,1,4521000,452100,4068900,2014-12-04,2015-01-09 11:12:03,,
1329, 002.14.87584081,661,1,1,4680000,468000,4212000,2014-12-04,2015-01-09 11:12:03,,
1330, 002.14.87584153,662,1,1,1034000,103400,930600,2014-01-01,2015-01-09 11:12:03,,
1331,002.14.87583620,956,1,1,2011500,201150,1810350,2014-10-21,2015-01-09 11:12:03,,
1332,26,229,2,9008,246,0,246,2014-01-01,2015-01-09 11:12:03,,
1333,85,229,2,8992,181.2,0,181.2,2014-01-01,2015-01-09 11:12:03,,
1334,002.14.87583541,229,1,1,14748000,1474800,13273200,2014-10-27,2015-01-09 11:12:03,,
1335,002.14.87583579,229,1,1,14000000,1400000,12600000,2014-11-03,2015-01-09 11:12:03,,
1336,002.14.87583623,229,1,1,3000000,300000,2700000,2014-10-27,2015-01-09 11:12:03,,
1337,002.14.87583909,229,1,1,23160000,2316000,20844000,2014-11-17,2015-01-09 11:12:03,,
1338,002.14.87583920,229,1,1,24580000,2458000,22122000,2014-11-17,2015-01-09 11:12:03,,
1339, 002.14.87583960,229,1,1,3850000,385000,3465000,2014-01-01,2015-01-09 11:12:03,,
1340, 002.14.87584069,229,1,1,7200000,720000,6480000,2014-11-24,2015-01-09 11:12:03,,
1341,002.14.87583714,111,2,12148,96,0,96,2014-11-14,2015-01-09 11:12:03,,
1342,3486,663,2,8967,96.2,0,96.2,2014-01-01,2015-01-09 11:12:03,,
1343,002.14.87583674,663,2,12168,96.2,0,96.2,2014-10-27,2015-01-09 11:12:03,,
1344,001-14.39335351,683,1,1,2200000,220000,1980000,2014-07-15,2015-01-09 11:12:03,,
1345,001-14.39335833,683,1,1,155000,15500,139500,2014-08-18,2015-01-09 11:12:03,,
1346, 002.14.87583879,683,1,1,775000,77500,697500,2014-01-01,2015-01-09 11:12:03,,
1347, 002.14.87584039,683,1,1,775000,77500,697500,2014-01-01,2015-01-09 11:12:03,,
1348, 002.14.87584084,687,1,1,13475000,1347500,12127500,2014-01-01,2015-01-09 11:12:04,,
1349,2164,736,1,1,1848000,184800,1663200,2014-01-01,2015-01-09 11:12:04,,
1350,000-14.41083248,736,1,1,4400000,440000,3960000,2014-02-05,2015-01-09 11:12:04,,
1351,000-14.41083249,736,1,1,1440000,144000,1296000,2014-02-05,2015-01-09 11:12:04,,
1352,000-14.41083261,736,1,1,3600000,360000,3240000,2014-02-05,2015-01-09 11:12:04,,
1353,000-14.41083369,736,1,1,3300000,330000,2970000,2014-02-19,2015-01-09 11:12:04,,
1354,000-14.41083423,736,1,1,2200000,220000,1980000,2014-02-19,2015-01-09 11:12:04,,
1355,000-14.41083424,736,1,1,2190000,219000,1971000,2014-02-19,2015-01-09 11:12:04,,
1356,000-14.41083531,736,1,1,3300000,330000,2970000,2014-02-19,2015-01-09 11:12:04,,
1357,000-14.41083568,736,1,1,2120000,212000,1908000,2014-02-26,2015-01-09 11:12:04,,
1358,000-14.41083600,736,1,1,5300000,530000,4770000,2014-02-26,2015-01-09 11:12:04,,
1359,000-14.41083643,736,1,1,4240000,424000,3816000,2014-03-05,2015-01-09 11:12:04,,
1360,000-14.41083846,736,1,1,4240000,424000,3816000,2014-03-19,2015-01-09 11:12:04,,
1361,000-14.41083990,736,1,1,3180000,318000,2862000,2014-03-26,2015-01-09 11:12:04,,
1362,000-14.41083991,736,1,1,4740000,474000,4266000,2014-03-26,2015-01-09 11:12:04,,
1363,001-14.39334796,736,1,1,4240000,424000,3816000,2014-05-07,2015-01-09 11:12:04,,
1364,001-14.39334867,736,1,1,4240000,424000,3816000,2014-05-14,2015-01-09 11:12:04,,
1365,001-14.39335205,736,1,1,1060000,106000,954000,2014-06-11,2015-01-09 11:12:04,,
1366,001-14.39336114,736,1,1,1060000,106000,954000,2014-08-20,2015-01-09 11:12:04,,
1367,002.14.87583555,782,1,1,2200000,220000,1980000,2014-10-27,2015-01-09 11:12:04,,
1368, 002.14.87583840,782,1,1,2200000,220000,1980000,2014-01-01,2015-01-09 11:12:05,,
1369, 002.14.87584002,782,1,1,2200000,220000,1980000,2014-11-19,2015-01-09 11:12:05,,
1370, 002.14.87584215,787,1,1,2628000,262800,2365200,2014-01-01,2015-01-09 11:12:05,,
1371,52,505,2,12000.4,439.43,0,439.43,2014-01-01,2015-01-09 11:12:05,,
1372,002.14.87583352,872,1,1,1120000,112000,1008000,2014-10-03,2015-01-09 11:12:05,,
1373,002.14.87583964,872,1,1,1120000,112000,1008000,2014-11-17,2015-01-09 11:12:05,,
1374,891,858,1,1,4020000,402000,3618000,2013-03-15,2015-01-09 11:12:05,,
1375,901-13.73157583,858,1,1,900000,90000,810000,2013-09-20,2015-01-09 11:12:05,,
1376,001-14.39336072,878,1,1,2375000,237500,2137500,2014-09-10,2015-01-09 11:12:05,,
1377,901-13.73157412,954,1,1,1800000,180000,1620000,2013-09-09,2015-01-09 11:12:05,,
1378,3442,889,1,1,4300000,430000,3870000,2010-12-02,2015-01-09 11:12:05,,
1379,3529,889,1,1,1180000,118000,1062000,2010-12-02,2015-01-09 11:12:05,,
1380,002.14.87583156,1170,1,1,2910000,291000,2619000,2014-09-17,2015-01-09 11:12:05,,
1381,002.14.87583453,1170,1,1,4650000,465000,4185000,2014-10-27,2015-01-09 11:12:05,,
1382,002.14.87583885,1170,1,1,3040000,304000,2736000,2014-11-18,2015-01-09 11:12:05,,
1383,002.14.87583452,907,1,1,2240000,224000,2016000,2014-10-23,2015-01-09 11:12:05,,
1384,002.14.87583787,907,1,1,2240000,224000,2016000,2014-11-04,2015-01-09 11:12:05,,
1385, 002.14.87584112,907,1,1,2240000,224000,2016000,2014-11-25,2015-01-09 11:12:05,,
1386,002.14.87583358,329,1,1,4095000,409500,3685500,2014-10-20,2015-01-09 11:12:06,,
1387,002.14.87584065,919,1,1,1120000,112000,1008000,2014-11-25,2015-01-09 11:12:06,,
1388,002.14.87583798,920,1,1,1079062,107906.2,971155.8,2014-11-07,2015-01-09 11:12:06,,
1389, 003.14.64493389,920,1,1,1080818,108081.8,972736.2,2014-12-05,2015-01-09 11:12:06,,
